,theta,x,y
85,0.0,0.0,0.0
86,-2.71,3.97,0.0
87,-7.55,12.34,-0.4
88,-7.55,22.19,-1.7
89,-3.87,32.17,-3.03
90,-3.87,41.8,-3.68
91,-4.26,52.0,-4.37
92,-2.9,62.05,-5.12
93,-2.71,72.11,-5.63
94,-2.71,82.03,-6.1
95,-2.52,92.38,-6.59
96,-3.1,102.73,-7.04
97,-3.1,112.93,-7.59
98,-3.29,122.99,-8.14
99,-2.9,132.91,-8.71
100,-3.29,143.12,-9.22
101,-2.71,153.18,-9.8
102,-2.13,162.96,-10.27
103,-2.13,172.89,-10.64
104,-2.52,183.1,-11.02
105,-1.74,193.3,-11.46
106,-1.36,203.52,-11.77
107,-2.32,213.31,-12.01
108,-1.74,223.37,-12.41
109,-1.36,233.02,-12.71
110,-1.74,243.24,-12.95
111,-1.36,253.45,-13.26
112,-1.55,263.52,-13.5
113,-1.55,274.02,-13.78
114,-1.55,284.52,-14.07
115,-1.16,295.02,-14.35
116,-1.94,305.52,-14.56
117,-1.74,315.87,-14.91
118,-1.36,326.08,-15.22
119,-1.55,336.16,-15.46
120,-0.97,346.23,-15.73
121,-1.55,356.3,-15.9
122,-0.97,366.38,-16.18
123,-1.55,376.45,-16.35
124,-1.36,386.38,-16.62
125,-1.94,396.17,-16.85
126,-1.74,406.52,-17.2
127,-1.55,416.88,-17.51
128,-1.74,426.67,-17.78
129,-0.97,436.31,-18.07
130,-1.55,446.11,-18.24
131,-1.74,456.18,-18.51
132,-1.16,465.97,-18.81
133,-1.74,475.76,-19.0
134,-1.74,485.69,-19.31
135,-1.55,495.76,-19.61
136,-1.55,505.97,-19.89
137,-1.74,516.04,-20.16
138,-1.36,525.97,-20.46
139,-1.36,535.62,-20.69
140,-0.77,545.41,-20.92
141,-0.97,555.49,-21.06
142,-1.55,564.99,-21.22
143,-1.36,574.78,-21.49
144,-2.52,584.14,-21.71
145,-1.94,594.49,-22.16
146,-2.9,604.57,-22.5
147,-1.94,614.91,-23.03
148,-2.13,624.98,-23.37
149,-2.9,634.91,-23.74
150,-2.13,644.83,-24.24
151,-2.71,654.9,-24.61
152,-2.9,664.96,-25.09
153,-3.1,675.03,-25.6
154,-2.32,685.23,-26.15
155,-2.32,695.72,-26.58
156,-2.52,706.08,-27.0
157,-2.71,716.43,-27.45
158,-3.1,726.63,-27.94
159,-2.9,736.69,-28.48
160,-1.55,746.76,-28.99
161,-2.52,756.55,-29.26
162,-3.29,765.62,-29.66
163,-1.74,776.1,-30.26
164,-1.74,786.6,-30.58
165,-2.52,797.1,-30.9
166,-2.52,807.31,-31.35
167,-2.71,817.66,-31.8
168,-2.52,827.72,-32.28
169,-2.9,837.65,-32.71
