,theta,x,y
0,0.0,0.0,0.0
1,-0.19,1.54,0.0
2,-0.38,7.01,-0.02
3,-0.38,14.03,-0.07
4,-0.38,19.36,-0.1
5,-0.77,27.5,-0.16
6,-0.57,33.25,-0.23
7,-0.96,41.38,-0.31
8,-1.53,48.26,-0.43
9,-4.21,56.11,-0.64
10,-4.78,64.92,-1.29
11,-4.98,70.38,-1.74
12,-5.74,80.72,-2.64
13,-5.55,84.77,-3.05
14,-5.74,93.28,-3.88
15,-7.85,100.12,-4.57
16,-6.51,108.05,-5.66
17,-6.89,114.46,-6.39
18,-7.46,124.35,-7.58
19,-5.55,129.91,-8.31
20,-5.74,136.75,-8.98
21,-5.93,142.75,-9.58
22,-2.49,152.8,-10.63
23,-2.49,158.69,-10.88
24,-2.49,166.26,-11.21
25,-2.11,171.3,-11.43
26,-2.3,179.01,-11.71
27,-2.49,185.6,-11.98
28,-1.91,193.31,-12.31
29,-1.15,203.4,-12.65
30,-8.04,209.01,-12.76
31,-4.98,218.46,-14.1
32,-4.59,222.37,-14.44
33,-3.44,233.56,-15.33
34,-2.87,237.62,-15.58
35,-3.64,246.87,-16.04
36,-3.83,253.45,-16.46
37,-3.83,259.05,-16.84
38,-4.4,269.55,-17.54
39,-4.4,274.3,-17.9
40,-4.78,279.34,-18.29
41,-5.36,291.5,-19.31
42,-5.36,296.53,-19.78
43,-5.74,303.51,-20.44
44,-5.93,313.14,-21.41
45,-6.32,319.0,-22.01
46,-6.7,325.7,-22.75
47,-4.21,335.87,-23.95
48,-4.02,341.89,-24.39
49,-4.59,347.34,-24.78
50,-4.59,357.13,-25.56
51,-6.32,363.42,-26.07
52,-7.46,370.4,-26.84
53,-2.87,379.3,-28.01
54,-8.04,383.08,-28.2
55,-5.36,394.47,-29.8
56,-4.98,401.74,-30.49
57,-5.36,407.61,-31.0
58,-5.74,416.54,-31.83
59,-4.21,422.41,-32.42
60,-3.44,427.72,-32.82
61,-3.83,438.37,-33.46
62,-4.4,444.11,-33.84
63,-4.59,449.0,-34.22
64,-4.98,461.03,-35.18
65,-5.36,465.22,-35.55
66,-5.93,475.98,-36.56
67,-6.12,480.86,-37.06
68,-6.32,487.14,-37.74
69,-6.89,495.08,-38.62
70,-7.08,501.07,-39.34
71,-7.46,509.15,-40.34
72,-6.32,515.27,-41.15
73,-5.55,523.91,-42.1
74,-5.74,529.36,-42.63
75,-6.12,539.13,-43.61
76,-5.93,546.24,-44.38
77,-6.32,552.66,-45.04
78,-5.17,562.98,-46.19
79,-5.36,567.31,-46.58
80,-5.55,577.51,-47.53
81,-5.36,583.51,-48.12
82,-5.36,588.82,-48.62
83,-5.93,595.11,-49.21
84,-1.53,605.85,-50.32
