,theta,x,y
0,-2.87,2.38,0.0
1,-8.42,7.29,-0.25
2,-8.23,13.26,-1.13
3,-6.7,19.92,-2.09
4,-6.32,28.0,-3.04
5,-3.64,35.25,-3.84
6,-4.02,42.53,-4.31
7,-3.25,49.53,-4.8
8,-2.87,56.53,-5.2
9,-1.53,63.4,-5.54
10,-3.06,70.13,-5.72
11,-2.49,77.27,-6.1
12,-2.3,83.58,-6.38
13,-1.15,90.03,-6.64
14,-0.96,96.9,-6.77
15,-1.15,104.62,-6.9
16,-0.96,111.77,-7.05
17,-0.0,118.64,-7.16
18,-2.3,125.38,-7.16
19,-1.91,132.39,-7.44
20,-2.11,139.54,-7.68
21,-1.72,146.55,-7.94
22,-1.91,153.7,-8.15
23,-1.72,161.13,-8.4
24,-1.34,167.58,-8.6
25,-3.25,173.47,-8.73
26,-0.57,180.47,-9.13
27,-2.87,187.77,-9.2
28,-0.96,195.05,-9.57
29,-2.3,202.21,-9.69
30,-0.77,209.22,-9.97
31,-3.06,216.51,-10.07
32,-1.15,223.24,-10.43
33,-4.21,230.25,-10.57
34,-0.57,237.38,-11.09
35,-4.78,244.4,-11.16
36,-0.38,251.53,-11.76
37,-4.4,258.96,-11.81
38,-0.77,266.66,-12.4
39,1.15,273.11,-12.49
40,-4.21,279.56,-12.36
41,-4.59,286.84,-12.9
42,0.38,294.39,-13.5
43,-2.49,301.82,-13.45
44,-2.87,308.55,-13.74
45,0.57,315.56,-14.1
46,-3.44,322.99,-14.02
47,-3.44,330.55,-14.48
48,1.53,338.11,-14.93
49,-2.3,345.41,-14.74
50,-2.49,352.28,-15.01
51,0.96,359.28,-15.32
52,-3.44,367.0,-15.19
53,-3.25,373.58,-15.58
54,1.53,380.72,-15.99
55,-2.68,388.02,-15.8
56,-2.87,395.44,-16.14
57,1.72,402.73,-16.51
58,-2.87,410.3,-16.28
59,-2.49,417.31,-16.63
60,1.72,424.03,-16.92
61,-3.25,431.05,-16.71
62,0.38,438.47,-17.14
63,0.38,446.04,-17.08
64,-3.64,452.92,-17.04
65,0.96,459.92,-17.48
66,-2.49,467.49,-17.36
67,0.38,473.8,-17.63
68,-2.3,480.53,-17.59
69,-0.57,487.68,-17.87
70,-1.91,494.28,-17.94
71,-1.15,501.01,-18.16
72,-1.72,508.16,-18.31
73,-0.38,514.75,-18.51
74,-2.68,521.76,-18.55
75,-1.34,529.19,-18.9
76,-1.72,536.76,-19.08
77,-1.53,543.92,-19.29
78,-1.34,550.79,-19.48
79,-1.15,557.94,-19.64
80,-1.53,565.23,-19.79
81,-0.77,572.25,-19.98
82,-2.3,579.26,-20.07
83,-1.91,586.27,-20.35
84,-2.3,593.56,-20.59
