ep,vl,vr,e
-1.09,0.00,0.00
-1.07,0.18,0.02
-0.98,0.66,0.04
0.54,1.41,0.11
1.10,1.83,0.53
0.81,1.78,1.24
-0.85,1.69,1.97
-1.11,1.89,2.20
-0.54,2.43,2.02
1.07,2.91,1.88
1.14,2.82,2.18
0.01,2.48,2.72
-1.05,2.40,3.02
-0.97,2.68,2.82
0.76,3.19,2.49
1.23,3.09,2.41
0.59,2.71,2.79
-1.05,2.49,3.19
-1.15,2.63,3.05
0.24,3.06,2.64
1.17,3.21,2.53
0.94,2.91,2.79
-0.86,2.57,3.29
-1.11,2.61,3.21
-0.35,2.99,2.81
1.17,3.29,2.57
1.13,3.07,2.75
-0.41,2.66,3.18
-1.04,2.61,3.25
-0.61,2.83,2.92
0.95,3.28,2.59
1.20,3.14,2.66
0.39,2.74,2.98
-1.21,2.51,3.37
-1.09,2.73,3.13
0.58,3.22,2.69
1.10,3.22,2.57
0.64,2.87,2.86
-0.91,2.60,3.24
-1.07,2.70,3.10
0.41,3.18,2.74
1.07,3.26,2.67
0.68,2.93,2.92
-0.94,2.62,3.25
-1.09,2.70,3.14
0.26,3.16,2.73
1.08,3.27,2.61
0.74,2.97,2.87
-0.72,2.68,3.25
-1.11,2.70,3.18
-0.05,3.10,2.81
1.05,3.34,2.64
0.97,3.11,2.84
-0.47,2.73,3.27
-1.06,2.72,3.31
-0.43,3.04,2.95
0.95,3.41,2.68
1.12,3.23,2.79
0.10,2.80,3.17
-0.94,2.56,3.29
-0.67,2.73,3.06
1.02,3.01,2.06
1.24,2.85,2.15
-0.10,2.30,2.78
-1.11,2.10,2.99
-0.84,2.46,2.61
1.08,3.03,2.13
1.24,2.84,2.18
0.11,2.29,2.80
-0.97,2.07,3.10
0.89,2.92,2.15
0.99,2.78,2.12
-0.57,2.21,2.76
-1.04,1.64,2.35
-0.93,1.83,2.08
0.90,2.37,1.67
1.12,2.23,1.75
-0.45,1.79,2.32
-1.06,1.77,2.38
-0.13,2.16,1.98
1.04,2.36,1.73
0.78,2.09,1.94
-0.47,1.67,2.35
-0.58,1.88,2.08
1.04,2.28,1.81
