,theta,x,y
85,0.0,0.0,0.0
86,-3.68,3.55,0.0
87,-9.1,11.48,-0.51
88,-9.29,21.15,-2.06
89,-5.81,30.67,-3.62
90,-4.45,40.13,-4.58
91,-4.26,50.18,-5.36
92,-3.48,60.08,-6.1
93,-3.87,69.72,-6.69
94,-2.71,79.91,-7.38
95,-3.68,89.98,-7.85
96,-4.07,99.75,-8.48
97,-4.07,109.37,-9.16
98,-3.48,119.14,-9.86
99,-4.07,129.2,-10.47
100,-3.48,139.25,-11.19
101,-3.48,148.88,-11.77
102,-2.71,158.51,-12.36
103,-3.1,168.44,-12.83
104,-2.32,178.5,-13.37
105,-2.9,188.57,-13.78
106,-2.9,198.49,-14.28
107,-2.9,208.13,-14.77
108,-2.32,217.62,-15.26
109,-2.52,227.41,-15.65
110,-2.32,237.76,-16.11
111,-2.32,247.68,-16.51
112,-2.52,258.03,-16.93
113,-2.52,268.24,-17.38
114,-2.13,278.73,-17.84
115,-2.13,289.23,-18.23
116,-1.94,299.58,-18.62
117,-2.71,309.51,-18.95
118,-2.13,319.29,-19.41
119,-1.55,329.36,-19.79
120,-2.13,339.72,-20.07
121,-2.32,349.5,-20.43
122,-2.32,359.43,-20.83
123,-2.32,369.35,-21.24
124,-2.32,379.28,-21.64
125,-2.52,389.35,-22.05
126,-2.32,399.7,-22.5
127,-2.32,409.62,-22.91
128,-2.13,418.84,-23.28
129,-2.32,428.63,-23.64
130,-2.52,438.69,-24.05
131,-2.32,448.19,-24.47
132,-2.13,458.26,-24.88
133,-2.13,467.9,-25.24
134,-2.9,477.83,-25.61
135,-2.52,487.75,-26.11
136,-2.32,497.82,-26.55
137,-2.13,507.6,-26.95
138,-2.13,517.25,-27.31
139,-1.55,526.75,-27.66
140,-1.36,536.82,-27.93
141,-2.52,546.47,-28.16
142,-2.52,556.39,-28.6
143,-2.9,565.75,-29.01
144,-3.29,575.11,-29.48
145,-2.9,585.59,-30.09
146,-3.29,595.51,-30.59
147,-2.9,605.43,-31.16
148,-2.9,615.07,-31.65
149,-2.9,624.71,-32.14
150,-3.1,634.77,-32.65
151,-3.48,644.97,-33.2
152,-3.48,654.89,-33.8
153,-3.1,665.09,-34.43
154,-2.52,675.43,-34.99
155,-2.9,685.92,-35.45
156,-2.71,696.27,-35.97
157,-2.9,706.33,-36.45
158,-3.29,716.26,-36.95
159,-3.1,726.32,-37.53
160,-2.13,736.38,-38.07
161,-2.71,745.88,-38.43
162,-3.29,755.38,-38.88
163,-1.94,766.29,-39.5
164,-2.13,776.64,-39.85
165,-2.32,786.99,-40.24
166,-2.32,797.49,-40.67
167,-2.71,807.7,-41.08
168,-2.52,817.48,-41.54
169,-2.52,827.12,-41.97
