,theta,x,y
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,1.28,0.0
88,0.58,8.23,0.0
89,0.58,18.45,0.1
90,0.77,29.09,0.21
91,0.39,40.16,0.36
92,0.58,45.98,0.4
93,0.39,55.2,0.49
94,0.19,65.85,0.57
95,-0.97,76.92,0.6
96,-1.74,87.98,0.42
97,-2.71,98.62,0.09
98,-3.29,109.25,-0.41
99,-4.26,120.16,-1.04
100,-5.61,130.78,-1.83
101,-6.0,141.23,-2.86
102,-6.0,151.96,-3.98
103,-6.0,162.68,-5.11
104,-6.2,168.47,-5.72
105,-6.39,177.36,-6.68
106,-5.81,187.65,-7.84
107,-5.81,198.1,-8.9
108,-6.2,208.83,-9.99
109,-6.58,219.55,-11.16
110,-6.58,230.27,-12.39
111,-6.39,240.56,-13.58
112,-5.23,251.28,-14.78
113,-4.07,262.02,-15.76
114,-3.29,272.78,-16.53
115,-3.29,283.55,-17.15
116,-2.9,294.03,-17.75
117,-3.1,304.38,-18.27
118,-1.74,314.72,-18.83
119,-1.36,325.65,-19.17
120,-1.36,336.14,-19.41
121,-0.97,346.93,-19.67
122,-0.77,351.33,-19.74
123,-0.77,355.3,-19.8
124,-0.77,365.8,-19.94
125,-0.97,376.73,-20.09
126,-1.16,387.65,-20.27
127,-0.97,398.29,-20.49
128,-1.36,409.36,-20.67
129,-0.97,420.43,-20.94
130,-1.16,431.07,-21.12
131,-1.16,441.85,-21.33
132,-0.97,452.78,-21.56
133,-1.16,463.71,-21.74
134,-0.77,469.66,-21.86
135,-0.39,479.03,-21.99
136,-0.97,489.39,-22.06
137,-1.36,499.89,-22.24
138,-1.36,510.67,-22.49
139,-0.77,521.31,-22.74
140,-1.36,531.39,-22.88
141,-1.74,541.89,-23.13
142,-0.77,552.53,-23.45
143,-0.58,556.64,-23.51
144,-1.36,560.9,-23.55
145,-1.94,570.97,-23.79
146,-2.71,581.47,-24.14
147,-3.1,592.24,-24.65
148,-4.07,602.87,-25.23
149,-4.84,613.35,-25.97
150,-4.65,624.23,-26.89
151,-4.65,634.7,-27.75
152,-4.65,645.17,-28.6
153,-4.07,655.78,-29.46
154,-4.07,666.54,-30.22
155,-4.07,676.73,-30.95
156,-4.26,687.91,-31.74
157,-4.26,698.38,-32.52
158,-4.45,708.72,-33.29
159,-4.45,719.47,-34.13
160,-4.07,730.5,-34.99
161,-4.45,741.26,-35.75
162,-3.87,752.16,-36.6
163,-3.87,763.49,-37.37
164,-3.68,774.67,-38.13
165,-3.68,785.72,-38.84
166,-3.29,796.76,-39.55
167,-3.48,807.67,-40.17
168,-3.29,818.58,-40.84
169,-3.1,826.66,-41.3
